Unnamed: 0,Gene,Paralog,Perc_ID,ko_length,paralog_length,dataset
1,p50,TNFRSF10B,10.2273,,48898.0,GSE153158-paralogs.csv
2,p50,TNFRSF10C,15.0579,,14524.0,GSE153158-paralogs.csv
3,p50,TNFRSF21,10.3817,,78373.0,GSE153158-paralogs.csv
4,p50,TNFRSF9,21.5686,,27294.0,GSE153158-paralogs.csv
5,p50,LTBR,19.3103,,16526.0,GSE153158-paralogs.csv
6,p50,TNFRSF10D,11.399,,28439.0,GSE153158-paralogs.csv
7,p50,TNFRSF11B,15.9601,,28328.0,GSE153158-paralogs.csv
8,p50,TNFRSF1B,16.7028,,42237.0,GSE153158-paralogs.csv
9,p50,TNFRSF11A,15.5844,,66001.0,GSE153158-paralogs.csv
10,p50,FAS,14.9254,,75792.0,GSE153158-paralogs.csv
11,p50,TNFRSF14,22.6148,,9743.0,GSE153158-paralogs.csv
12,p50,TNFRSF10A,8.54701,,34650.0,GSE153158-paralogs.csv
13,p50,TNFRSF4,19.1336,,2827.0,GSE153158-paralogs.csv
14,p50,TNFRSF6B,18.0,,2032.0,GSE153158-paralogs.csv
15,p50,NGFR,12.8806,,19715.0,GSE153158-paralogs.csv
16,p50,TNFRSF8,10.7563,,80904.0,GSE153158-paralogs.csv
17,p50,RELT,10.6977,,21075.0,GSE153158-paralogs.csv
18,p50,TNFRSF25,11.9904,,5389.0,GSE153158-paralogs.csv
19,p50,CD27,18.0769,,6763.0,GSE153158-paralogs.csv
20,p50,TNFRSF1A,10.1099,,13357.0,GSE153158-paralogs.csv
21,p50,TIAM1,7.91955,,441561.0,GSE153158-paralogs.csv
22,p50,ARHGEF6,61.5979,,115385.0,GSE153158-paralogs.csv
23,p50,VAV2,13.4396,,230710.0,GSE153158-paralogs.csv
24,p50,PLEKHG1,9.45848,,243782.0,GSE153158-paralogs.csv
25,p50,TIAM2,7.87772,,425026.0,GSE153158-paralogs.csv
26,p50,ARHGEF40,7.96577,,19975.0,GSE153158-paralogs.csv
27,p50,VAV3,13.6954,,394019.0,GSE153158-paralogs.csv
28,p50,MCF2L,13.8667,,205364.0,GSE153158-paralogs.csv
29,p50,PLEKHG4B,7.9287,,97804.0,GSE153158-paralogs.csv
30,p50,PLEKHN1,12.9296,,9383.0,GSE153158-paralogs.csv
31,p50,KALRN,4.88948,,692956.0,GSE153158-paralogs.csv
32,p50,ARHGEF25,14.4828,,7065.0,GSE153158-paralogs.csv
33,p50,PLEKHG4,10.2435,,11989.0,GSE153158-paralogs.csv
34,p50,TRIO,4.77882,,388786.0,GSE153158-paralogs.csv
35,p50,VAV1,12.7811,,84658.0,GSE153158-paralogs.csv
36,p50,MCF2,12.2877,,126446.0,GSE153158-paralogs.csv
37,p50,PLEKHG2,8.22511,,15746.0,GSE153158-paralogs.csv
38,p50,MCF2L2,11.5799,,250737.0,GSE153158-paralogs.csv
39,p50,SESTD1,5.8908,,163154.0,GSE153158-paralogs.csv
40,p50,SPATA13,8.45732,,55217.0,GSE153158-paralogs.csv
41,p50,ARHGEF9,15.6788,,174307.0,GSE153158-paralogs.csv
42,p50,KIAA1755,5.58333,,50269.0,GSE153158-paralogs.csv
43,p50,REL,28.2794,,50121.0,GSE153158-paralogs.csv
44,p50,NFKB2,42.7778,,8414.0,GSE153158-paralogs.csv
45,p50,RELA,27.9492,,9491.0,GSE153158-paralogs.csv
46,p50,RELB,26.0794,,36731.0,GSE153158-paralogs.csv
47,p52,REL,26.7462,,50121.0,GSE153158-paralogs.csv
48,p52,NFKB1,39.7317,,115972.0,GSE153158-paralogs.csv
49,p52,RELA,28.3122,,9491.0,GSE153158-paralogs.csv
50,p52,RELB,27.4611,,36731.0,GSE153158-paralogs.csv
51,p52,HDGFL1,32.6693,,2100.0,GSE153158-paralogs.csv
52,p52,HDGFL3,48.2759,,95085.0,GSE153158-paralogs.csv
53,p52,HDGFL2,30.2534,,29911.0,GSE153158-paralogs.csv
54,p52,HDGF,46.25,,24816.0,GSE153158-paralogs.csv
55,p65,SYT16,14.4186,,300576.0,GSE153158-paralogs.csv
56,p65,SYTL3,13.7705,,114862.0,GSE153158-paralogs.csv
57,p65,SYT7,21.7201,,67434.0,GSE153158-paralogs.csv
58,p65,SYT12,22.8029,,44085.0,GSE153158-paralogs.csv
59,p65,C2CD4A,10.8401,,3940.0,GSE153158-paralogs.csv
60,p65,C2CD4B,10.1648,,1750.0,GSE153158-paralogs.csv
61,p65,SYTL5,13.8356,,122266.0,GSE153158-paralogs.csv
62,p65,DOC2A,29.25,,17756.0,GSE153158-paralogs.csv
63,p65,SYT2,77.5656,,119858.0,GSE153158-paralogs.csv
64,p65,SYTL2,4.24297,,116935.0,GSE153158-paralogs.csv
65,p65,SYT5,59.5855,,9093.0,GSE153158-paralogs.csv
66,p65,SYT4,29.4118,,9643.0,GSE153158-paralogs.csv
67,p65,TC2N,14.0816,,87790.0,GSE153158-paralogs.csv
68,p65,SYT9,30.7536,,230265.0,GSE153158-paralogs.csv
69,p65,C2CD4C,12.114,,3702.0,GSE153158-paralogs.csv
70,p65,SYT13,25.5869,,46039.0,GSE153158-paralogs.csv
71,p65,RPH3A,19.0202,,328501.0,GSE153158-paralogs.csv
72,p65,C2CD4D,10.4816,,2739.0,GSE153158-paralogs.csv
73,p65,SYT8,39.5349,,9214.0,GSE153158-paralogs.csv
74,p65,SYT6,30.5882,,64589.0,GSE153158-paralogs.csv
75,p65,SYT3,26.1017,,18574.0,GSE153158-paralogs.csv
76,p65,SYTL1,15.3025,,11917.0,GSE153158-paralogs.csv
77,p65,SYTL4,15.9463,,60340.0,GSE153158-paralogs.csv
78,p65,SYT17,28.0591,,100361.0,GSE153158-paralogs.csv
79,p65,SYT15B,24.4656,,18875.0,GSE153158-paralogs.csv
80,p65,SYT15,24.4656,,15956.0,GSE153158-paralogs.csv
81,p65,RPH3AL,14.6032,,173865.0,GSE153158-paralogs.csv
82,p65,SYT10,30.7839,,65581.0,GSE153158-paralogs.csv
83,p65,DOC2B,30.0971,,38861.0,GSE153158-paralogs.csv
84,p65,SYT14,15.331,,270466.0,GSE153158-paralogs.csv
85,p65,SYT11,29.9304,,25632.0,GSE153158-paralogs.csv
86,p65,GORASP2,38.9381,,38666.0,GSE153158-paralogs.csv
87,p65,REL,35.6048,,50121.0,GSE153158-paralogs.csv
88,p65,NFKB2,17.3333,,8414.0,GSE153158-paralogs.csv
89,p65,NFKB1,15.8927,,115972.0,GSE153158-paralogs.csv
90,p65,RELB,30.7427,,36731.0,GSE153158-paralogs.csv
91,REL,NFKB2,17.4444,50121.0,8414.0,GSE153158-paralogs.csv
92,REL,NFKB1,17.1311,50121.0,115972.0,GSE153158-paralogs.csv
93,REL,RELA,37.931,50121.0,9491.0,GSE153158-paralogs.csv
94,REL,RELB,28.4974,50121.0,36731.0,GSE153158-paralogs.csv
95,RELB,REL,28.109,36731.0,50121.0,GSE153158-paralogs.csv
96,RELB,NFKB2,17.6667,36731.0,8414.0,GSE153158-paralogs.csv
97,RELB,NFKB1,15.5831,36731.0,115972.0,GSE153158-paralogs.csv
98,RELB,RELA,32.3049,36731.0,9491.0,GSE153158-paralogs.csv
0,BRD9,YBEY,20.3593,42510.0,11409.0,GSE125775-1-paralogs.csv
1,BRD9,BRD7,33.7942,42510.0,55501.0,GSE125775-1-paralogs.csv
0,P130,RBL1,51.4045,,99648.0,GSE128711-2-paralogs.csv
1,P130,RB1,26.6164,,295692.0,GSE128711-2-paralogs.csv
2,RB1,RBL1,23.5019,295692.0,99648.0,GSE128711-2-paralogs.csv
3,RB1,RBL2,21.6857,295692.0,57671.0,GSE128711-2-paralogs.csv
0,SMARCA4,CHD7,11.8118,118494.0,189288.0,GSE75515-paralogs.csv
1,SMARCA4,CHD8,13.057,118494.0,70932.0,GSE75515-paralogs.csv
2,SMARCA4,CHD3,17.2,118494.0,27964.0,GSE75515-paralogs.csv
3,SMARCA4,INO80,17.8021,118494.0,137400.0,GSE75515-paralogs.csv
4,SMARCA4,SMARCA1,28.6916,118494.0,76999.0,GSE75515-paralogs.csv
5,SMARCA4,SMARCA5,28.5171,118494.0,43784.0,GSE75515-paralogs.csv
6,SMARCA4,EP400,11.4313,118494.0,130518.0,GSE75515-paralogs.csv
7,SMARCA4,SMARCAD1,23.6842,118494.0,83681.0,GSE75515-paralogs.csv
8,SMARCA4,SRCAP,10.743,118494.0,43200.0,GSE75515-paralogs.csv
9,SMARCA4,RAD54L2,15.9509,118494.0,129948.0,GSE75515-paralogs.csv
10,SMARCA4,CHD9,12.3921,118494.0,274159.0,GSE75515-paralogs.csv
11,SMARCA4,CHD1,20.2924,118494.0,75022.0,GSE75515-paralogs.csv
12,SMARCA4,HELLS,31.5036,118494.0,68576.0,GSE75515-paralogs.csv
13,SMARCA4,SMARCA2,77.7987,118494.0,213334.0,GSE75515-paralogs.csv
14,SMARCA4,ERCC6,18.5532,118494.0,85370.0,GSE75515-paralogs.csv
15,SMARCA4,CHD4,17.6255,118494.0,44442.0,GSE75515-paralogs.csv
16,SMARCA4,TTF2,15.4045,118494.0,47127.0,GSE75515-paralogs.csv
17,SMARCA4,BTAF1,15.1433,118494.0,107667.0,GSE75515-paralogs.csv
18,SMARCA4,ERCC6L,16.96,118494.0,34370.0,GSE75515-paralogs.csv
19,SMARCA4,HLTF,17.3439,118494.0,56427.0,GSE75515-paralogs.csv
20,SMARCA4,RAD54B,21.2088,118494.0,103155.0,GSE75515-paralogs.csv
21,SMARCA4,CHD1L,26.7559,118494.0,53111.0,GSE75515-paralogs.csv
22,SMARCA4,ATRX,10.7143,118494.0,281353.0,GSE75515-paralogs.csv
23,SMARCA4,CHD5,17.349,118494.0,78534.0,GSE75515-paralogs.csv
24,SMARCA4,CHD2,19.1466,118494.0,141793.0,GSE75515-paralogs.csv
25,SMARCA4,SHPRH,7.90255,118494.0,100178.0,GSE75515-paralogs.csv
26,SMARCA4,SMARCAL1,16.457,118494.0,70670.0,GSE75515-paralogs.csv
27,SMARCA4,ZRANB3,15.1066,118494.0,394302.0,GSE75515-paralogs.csv
28,SMARCA4,CHD6,12.0074,118494.0,216301.0,GSE75515-paralogs.csv
29,SMARCA4,RAD54L,22.7577,118494.0,32019.0,GSE75515-paralogs.csv
0,Zfp532,Zfp65,23.3333,109531.0,23864.0,GSE145653-2-paralogs.csv
1,Smg7,Smg5,19.8623,65651.0,26078.0,GSE145653-2-paralogs.csv
2,Etv5,Elk3,15.8924,58410.0,63721.0,GSE145653-2-paralogs.csv
3,Etv5,Spib,22.5352,58410.0,6078.0,GSE145653-2-paralogs.csv
4,Etv5,Gabpa,18.9427,58410.0,28854.0,GSE145653-2-paralogs.csv
5,Etv5,Erfl,18.4659,58410.0,17049.0,GSE145653-2-paralogs.csv
6,Etv5,Etv3,13.2554,58410.0,14749.0,GSE145653-2-paralogs.csv
7,Etv5,Spic,19.8347,58410.0,10243.0,GSE145653-2-paralogs.csv
8,Etv5,Elf5,20.9559,58410.0,39301.0,GSE145653-2-paralogs.csv
9,Etv5,Elf1,11.6013,58410.0,101300.0,GSE145653-2-paralogs.csv
10,Etv5,Ets1,21.281,58410.0,121599.0,GSE145653-2-paralogs.csv
11,Etv5,Elf3,15.0895,58410.0,4993.0,GSE145653-2-paralogs.csv
12,Etv5,Etv1,62.2642,58410.0,91104.0,GSE145653-2-paralogs.csv
13,Etv5,Spi1,23.1618,58410.0,33366.0,GSE145653-2-paralogs.csv
14,Etv5,Etv6,15.8763,58410.0,234458.0,GSE145653-2-paralogs.csv
15,Etv5,Etv3l,15.4494,58410.0,11010.0,GSE145653-2-paralogs.csv
16,Etv5,Etv2,18.806,58410.0,2236.0,GSE145653-2-paralogs.csv
17,Etv5,Elf2,12.6476,58410.0,87943.0,GSE145653-2-paralogs.csv
18,Etv5,Elk4,16.5116,58410.0,25005.0,GSE145653-2-paralogs.csv
19,Etv5,Erg,18.93,58410.0,227424.0,GSE145653-2-paralogs.csv
20,Etv5,Fev,27.8481,58410.0,3910.0,GSE145653-2-paralogs.csv
21,Etv5,Fli1,20.354,58410.0,120657.0,GSE145653-2-paralogs.csv
22,Etv5,Ehf,18.3333,58410.0,39845.0,GSE145653-2-paralogs.csv
23,Etv5,Etv4,51.2346,58410.0,15629.0,GSE145653-2-paralogs.csv
24,Etv5,Elf4,10.3817,58410.0,52086.0,GSE145653-2-paralogs.csv
25,Etv5,Ets2,20.2991,58410.0,19153.0,GSE145653-2-paralogs.csv
26,Etv5,Spdef,21.8462,58410.0,14603.0,GSE145653-2-paralogs.csv
27,Etv5,Erf,12.7042,58410.0,8200.0,GSE145653-2-paralogs.csv
28,Etv5,Elk1,15.3846,58410.0,17213.0,GSE145653-2-paralogs.csv
29,Usp7,Usp8,8.06599,102713.0,51969.0,GSE145653-2-paralogs.csv
30,Usp7,Usp51,11.1952,102713.0,2947.0,GSE145653-2-paralogs.csv
31,Usp7,Usp1,10.8418,102713.0,11733.0,GSE145653-2-paralogs.csv
32,Usp7,Usp22,13.7143,102713.0,23270.0,GSE145653-2-paralogs.csv
33,Usp7,Usp16,9.33333,102713.0,28814.0,GSE145653-2-paralogs.csv
34,Usp7,Usp5,12.704,102713.0,14465.0,GSE145653-2-paralogs.csv
35,Usp7,Usp32,6.23441,102713.0,155719.0,GSE145653-2-paralogs.csv
36,Usp7,Usp2,14.7011,102713.0,28606.0,GSE145653-2-paralogs.csv
37,Usp7,Usp45,10.2091,102713.0,70716.0,GSE145653-2-paralogs.csv
38,Usp7,Usp19,7.69784,102713.0,11735.0,GSE145653-2-paralogs.csv
39,Usp7,Usp34,3.72016,102713.0,183665.0,GSE145653-2-paralogs.csv
40,Usp7,Usp9x,5.01175,102713.0,101830.0,GSE145653-2-paralogs.csv
41,Usp7,Usp9y,4.73396,102713.0,160821.0,GSE145653-2-paralogs.csv
42,Usp7,Usp48,21.1027,102713.0,64782.0,GSE145653-2-paralogs.csv
43,Usp7,Usp11,9.01194,102713.0,16633.0,GSE145653-2-paralogs.csv
44,Usp7,Usp40,10.0405,102713.0,63432.0,GSE145653-2-paralogs.csv
45,Usp7,Usp27x,15.0685,102713.0,4556.0,GSE145653-2-paralogs.csv
46,Usp7,Usp21,13.2509,102713.0,6045.0,GSE145653-2-paralogs.csv
47,Usp7,Usp33,12.1012,102713.0,47139.0,GSE145653-2-paralogs.csv
48,Usp7,Usp28,9.70504,102713.0,57142.0,GSE145653-2-paralogs.csv
49,Usp7,Usp49,12.9927,102713.0,56048.0,GSE145653-2-paralogs.csv
50,Usp7,Usp4,8.93971,102713.0,44692.0,GSE145653-2-paralogs.csv
51,Usp7,Usp35,9.01883,102713.0,22640.0,GSE145653-2-paralogs.csv
52,Usp7,Usp17ld,14.1284,102713.0,2768.0,GSE145653-2-paralogs.csv
53,Usp7,Usp17lc,14.1284,102713.0,4808.0,GSE145653-2-paralogs.csv
54,Usp7,Usp17le,14.0221,102713.0,9421.0,GSE145653-2-paralogs.csv
55,Usp7,Usp17la,15.7795,102713.0,5658.0,GSE145653-2-paralogs.csv
56,Usp7,Usp17lb,16.6667,102713.0,2346.0,GSE145653-2-paralogs.csv
57,Usp7,Usp44,12.3769,102713.0,26533.0,GSE145653-2-paralogs.csv
58,Usp7,Usp43,9.09894,102713.0,67630.0,GSE145653-2-paralogs.csv
59,Usp7,Usp24,4.88923,102713.0,125109.0,GSE145653-2-paralogs.csv
60,Usp7,Usp37,7.66088,102713.0,108773.0,GSE145653-2-paralogs.csv
61,Usp7,Usp14,13.1846,102713.0,52053.0,GSE145653-2-paralogs.csv
62,Usp7,Usp47,10.1744,102713.0,88157.0,GSE145653-2-paralogs.csv
63,Usp7,Usp50,18.4615,102713.0,74374.0,GSE145653-2-paralogs.csv
64,Usp7,Usp31,7.51488,102713.0,65232.0,GSE145653-2-paralogs.csv
65,Usp7,Usp13,12.2378,102713.0,120525.0,GSE145653-2-paralogs.csv
66,Usp7,Usp38,9.78887,102713.0,34195.0,GSE145653-2-paralogs.csv
67,Usp7,Usp42,7.6284,102713.0,21955.0,GSE145653-2-paralogs.csv
68,Usp7,Usp15,8.8685,102713.0,91989.0,GSE145653-2-paralogs.csv
69,Usp7,Usp29,8.28539,102713.0,236641.0,GSE145653-2-paralogs.csv
70,Usp7,Usp26,7.18563,102713.0,47274.0,GSE145653-2-paralogs.csv
71,Usp7,Usp10,9.20555,102713.0,47200.0,GSE145653-2-paralogs.csv
72,Usp7,Usp3,13.6538,102713.0,78505.0,GSE145653-2-paralogs.csv
73,Usp7,Usp30,13.5397,102713.0,59259.0,GSE145653-2-paralogs.csv
74,Usp7,Usp36,9.19854,102713.0,30593.0,GSE145653-2-paralogs.csv
75,Usp7,Usp20,11.2445,102713.0,41307.0,GSE145653-2-paralogs.csv
76,Usp7,Usp18,19.2935,102713.0,25011.0,GSE145653-2-paralogs.csv
77,Usp7,Usp25,9.24444,102713.0,103074.0,GSE145653-2-paralogs.csv
78,Fbxw7,Wdr54,18.8623,163930.0,7037.0,GSE145653-2-paralogs.csv
79,Fbxw7,Fbxo36,17.0213,163930.0,60646.0,GSE145653-2-paralogs.csv
80,Fbxw7,Fbxo16,13.7725,163930.0,57355.0,GSE145653-2-paralogs.csv
81,Fbxw7,Fbxw24,11.8026,163930.0,24941.0,GSE145653-2-paralogs.csv
82,Fbxw7,Fbxw28,12.8755,163930.0,16773.0,GSE145653-2-paralogs.csv
83,Fbxw7,Fbxw21,12.3932,163930.0,22594.0,GSE145653-2-paralogs.csv
84,Fbxw7,Fbxw26,12.0172,163930.0,28523.0,GSE145653-2-paralogs.csv
85,Fbxw7,Fbxw25,12.4464,163930.0,19530.0,GSE145653-2-paralogs.csv
86,Fbxw7,Fbxw13,11.1588,163930.0,16748.0,GSE145653-2-paralogs.csv
87,Fbxw7,Fbxw20,13.4615,163930.0,17322.0,GSE145653-2-paralogs.csv
88,Fbxw7,Fbxw14,12.8755,163930.0,16886.0,GSE145653-2-paralogs.csv
89,Fbxw7,Fbxw16,12.7155,163930.0,16824.0,GSE145653-2-paralogs.csv
90,Fbxw7,Fbxw22,12.6609,163930.0,25896.0,GSE145653-2-paralogs.csv
91,Fbxw7,Fbxw15,12.4464,163930.0,15660.0,GSE145653-2-paralogs.csv
92,Fbxw7,Fbxw19,12.4464,163930.0,19221.0,GSE145653-2-paralogs.csv
93,Fbxw7,Fbxw27,11.588,163930.0,24625.0,GSE145653-2-paralogs.csv
94,Fbxw7,Fbxw18,11.9403,163930.0,25966.0,GSE145653-2-paralogs.csv
95,Fbxw7,Fbxw8,13.7124,163930.0,90499.0,GSE145653-2-paralogs.csv
96,Fbxw7,Fbxw9,18.9956,163930.0,7069.0,GSE145653-2-paralogs.csv
97,Fbxw7,Traf7,17.0404,163930.0,19376.0,GSE145653-2-paralogs.csv
98,Fbxw7,Btrc,23.6364,163930.0,166279.0,GSE145653-2-paralogs.csv
99,Fbxw7,Fbxw17,12.8755,163930.0,15916.0,GSE145653-2-paralogs.csv
100,Fbxw7,Wdr49,12.2535,163930.0,207168.0,GSE145653-2-paralogs.csv
101,Fbxw7,Fbxw11,24.5115,163930.0,104092.0,GSE145653-2-paralogs.csv
102,Fbxw7,Efcab8,8.31444,163930.0,64820.0,GSE145653-2-paralogs.csv
103,Fbxw7,Wdr64,9.76059,163930.0,117141.0,GSE145653-2-paralogs.csv
104,Fbxw7,Wdr86,27.6316,163930.0,18989.0,GSE145653-2-paralogs.csv
105,Fbxw7,Wdr95,13.9031,163930.0,83215.0,GSE145653-2-paralogs.csv
106,Hprt,Pgm2l1,9.33977,33522.0,51474.0,GSE145653-2-paralogs.csv
107,Hprt,Pgm3,6.27306,33522.0,17465.0,GSE145653-2-paralogs.csv
108,Hprt,Pgm2,9.67742,33522.0,35401.0,GSE145653-2-paralogs.csv
109,Hprt,Pgm5,8.11287,33522.0,178839.0,GSE145653-2-paralogs.csv
110,Hprt,Pgm1,7.41379,33522.0,57880.0,GSE145653-2-paralogs.csv
111,Mbd3,Mbd3l1,32.2581,7011.0,6939.0,GSE145653-2-paralogs.csv
112,Mbd3,Mbd3l2,24.1228,7011.0,15662.0,GSE145653-2-paralogs.csv
113,Mbd3,Mbd1,12.2671,7011.0,15127.0,GSE145653-2-paralogs.csv
114,Mbd3,Mbd2,45.8937,7011.0,57942.0,GSE145653-2-paralogs.csv
115,Pecam1,Fcrls,17.4853,96411.0,12980.0,GSE145653-2-paralogs.csv
116,Pecam1,Fcgr1,17.0792,96411.0,11060.0,GSE145653-2-paralogs.csv
117,Pecam1,Fcrl1,17.6309,96411.0,26547.0,GSE145653-2-paralogs.csv
118,Pecam1,Fcgr2b,13.2353,96411.0,17930.0,GSE145653-2-paralogs.csv
119,Pecam1,Fcgr4,21.2851,96411.0,10841.0,GSE145653-2-paralogs.csv
120,Pecam1,Milr1,14.2276,96411.0,17568.0,GSE145653-2-paralogs.csv
121,Pecam1,6030468B19Rik,18.6508,96411.0,9641.0,GSE145653-2-paralogs.csv
122,Pecam1,Fcgr3,14.9813,96411.0,13761.0,GSE145653-2-paralogs.csv
123,Pecam1,Fcrlb,13.3489,96411.0,5668.0,GSE145653-2-paralogs.csv
124,Pecam1,Fcrl6,11.5672,96411.0,5909.0,GSE145653-2-paralogs.csv
125,Pecam1,Fcer1a,14.4,96411.0,5930.0,GSE145653-2-paralogs.csv
126,Pecam1,Fcrl5,16.9463,96411.0,64905.0,GSE145653-2-paralogs.csv
127,Pecam1,Fcrla,15.2975,96411.0,10007.0,GSE145653-2-paralogs.csv
128,Mta3,Mta2,57.1856,115353.0,10428.0,GSE145653-2-paralogs.csv
129,Mta3,Mta1,58.6014,115353.0,38928.0,GSE145653-2-paralogs.csv
130,Mta3,Mier3,16.6969,115353.0,37617.0,GSE145653-2-paralogs.csv
131,Mta3,Mier2,16.451,115353.0,14954.0,GSE145653-2-paralogs.csv
132,Mta3,Mier1,15.2878,115353.0,51364.0,GSE145653-2-paralogs.csv
133,Nsd1,Ezh2,16.8901,108543.0,65202.0,GSE145653-2-paralogs.csv
134,Nsd1,Setdb2,13.4642,108543.0,38875.0,GSE145653-2-paralogs.csv
135,Nsd1,Setd2,11.1155,108543.0,86036.0,GSE145653-2-paralogs.csv
136,Nsd1,Kmt2b,6.28445,108543.0,19868.0,GSE145653-2-paralogs.csv
137,Nsd1,Kmt2a,4.91679,108543.0,77942.0,GSE145653-2-paralogs.csv
138,Nsd1,Nsd3,38.6584,108543.0,118077.0,GSE145653-2-paralogs.csv
139,Nsd1,Setd1b,7.75819,108543.0,26436.0,GSE145653-2-paralogs.csv
140,Nsd1,Ehmt1,13.7346,108543.0,129686.0,GSE145653-2-paralogs.csv
141,Nsd1,Kmt2d,3.59699,108543.0,39535.0,GSE145653-2-paralogs.csv
142,Nsd1,Setd1a,7.92541,108543.0,23452.0,GSE145653-2-paralogs.csv
143,Nsd1,Ezh1,17.2,108543.0,35348.0,GSE145653-2-paralogs.csv
144,Nsd1,Setmar,26.8608,108543.0,12077.0,GSE145653-2-paralogs.csv
145,Nsd1,Setbp1,6.32111,108543.0,359011.0,GSE145653-2-paralogs.csv
146,Nsd1,Ehmt2,14.0143,108543.0,15583.0,GSE145653-2-paralogs.csv
147,Nsd1,Ash1l,8.92495,108543.0,128753.0,GSE145653-2-paralogs.csv
148,Nsd1,Nsd2,44.5827,108543.0,77250.0,GSE145653-2-paralogs.csv
149,Nsd1,Kmt2c,4.0783,108543.0,226985.0,GSE145653-2-paralogs.csv
150,Nsd1,Suv39h2,19.4969,108543.0,19216.0,GSE145653-2-paralogs.csv
151,Nsd1,Setdb1,10.3976,108543.0,33677.0,GSE145653-2-paralogs.csv
152,Nsd1,Suv39h1,21.0654,108543.0,13589.0,GSE145653-2-paralogs.csv
153,Fryl,Fry,59.8344,236632.0,379108.0,GSE145653-2-paralogs.csv
154,Tcf7l1,Tcf7,44.3914,162876.0,30960.0,GSE145653-2-paralogs.csv
155,Tcf7l1,Lef1,57.6826,162876.0,113885.0,GSE145653-2-paralogs.csv
156,Tcf7l1,Tcf7l2,59.0759,162876.0,191834.0,GSE145653-2-paralogs.csv
157,Msi2,Hnrnpa3,31.3984,379131.0,10146.0,GSE145653-2-paralogs.csv
158,Msi2,Hnrnpab,31.6265,379131.0,6747.0,GSE145653-2-paralogs.csv
159,Msi2,Rbm19,7.03782,379131.0,82516.0,GSE145653-2-paralogs.csv
160,Msi2,Hnrnpa2b1,31.1615,379131.0,8962.0,GSE145653-2-paralogs.csv
161,Msi2,Cirbp,31.3953,379131.0,6801.0,GSE145653-2-paralogs.csv
162,Msi2,Rbm3,37.013,379131.0,6905.0,GSE145653-2-paralogs.csv
163,Msi2,Rbm47,8.47458,379131.0,156569.0,GSE145653-2-paralogs.csv
164,Msi2,Dazap1,19.4581,379131.0,26922.0,GSE145653-2-paralogs.csv
165,Msi2,Hnrnpa1,30.2949,379131.0,6260.0,GSE145653-2-paralogs.csv
166,Msi2,Msi1,68.232,379131.0,26099.0,GSE145653-2-paralogs.csv
167,Msi2,Rbm39,10.3774,379131.0,32999.0,GSE145653-2-paralogs.csv
168,Msi2,Rbmxl1,20.3608,379131.0,3629.0,GSE145653-2-paralogs.csv
169,Msi2,Gm7324,20.3608,379131.0,17550.0,GSE145653-2-paralogs.csv
170,Msi2,Rbmx,20.4604,379131.0,9506.0,GSE145653-2-paralogs.csv
171,Msi2,Tia1,15.544,379131.0,29186.0,GSE145653-2-paralogs.csv
172,Msi2,Rbm31y,14.3363,379131.0,1954.0,GSE145653-2-paralogs.csv
173,Msi2,Hnrnpdl,25.0,379131.0,6087.0,GSE145653-2-paralogs.csv
174,Msi2,Rbm4,14.1274,379131.0,9608.0,GSE145653-2-paralogs.csv
175,Msi2,Rbm4b,14.0056,379131.0,10568.0,GSE145653-2-paralogs.csv
176,Msi2,Tial1,15.3061,379131.0,21940.0,GSE145653-2-paralogs.csv
177,Msi2,A1cf,9.91597,379131.0,80231.0,GSE145653-2-paralogs.csv
178,Msi2,Dnd1,9.94318,379131.0,2543.0,GSE145653-2-paralogs.csv
179,Msi2,Hnrnpa0,34.4262,379131.0,2677.0,GSE145653-2-paralogs.csv
180,Msi2,Rbm46,10.3189,379131.0,39255.0,GSE145653-2-paralogs.csv
181,Msi2,Trnau1ap,13.2404,379131.0,17775.0,GSE145653-2-paralogs.csv
182,Msi2,Ncl,7.35502,379131.0,14681.0,GSE145653-2-paralogs.csv
183,Msi2,Hnrnpd,29.0141,379131.0,23003.0,GSE145653-2-paralogs.csv
184,Msi2,Rbmxl2,19.7403,379131.0,1471.0,GSE145653-2-paralogs.csv
185,Msi2,Gm10256,13.6842,379131.0,42793.0,GSE145653-2-paralogs.csv
186,Msi2,Gm10352,13.6842,379131.0,11217.0,GSE145653-2-paralogs.csv
187,Msi2,Gm4064,13.4211,379131.0,11040.0,GSE145653-2-paralogs.csv
188,Msi2,Gm21704,13.6842,379131.0,43020.0,GSE145653-2-paralogs.csv
189,Msi2,Gm21708,13.6842,379131.0,10979.0,GSE145653-2-paralogs.csv
190,Msi2,Gm21677,13.6842,379131.0,11473.0,GSE145653-2-paralogs.csv
191,Msi2,Rbmy,13.6842,379131.0,11174.0,GSE145653-2-paralogs.csv
192,Msi2,Gm29289,24.6988,379131.0,6834.0,GSE145653-2-paralogs.csv
193,Msi2,Gm21693,13.6842,379131.0,18579.0,GSE145653-2-paralogs.csv
194,Msi2,Gm3376,13.9474,379131.0,11594.0,GSE145653-2-paralogs.csv
195,Arid5b,Arid5a,27.924,186220.0,16296.0,GSE145653-2-paralogs.csv
196,Arid5b,Arid4b,12.6332,186220.0,136371.0,GSE145653-2-paralogs.csv
197,Arid5b,Arid4a,12.7676,186220.0,82602.0,GSE145653-2-paralogs.csv
198,Tet1,Tet2,19.8958,104426.0,81460.0,GSE145653-2-paralogs.csv
